"HHID"	"PERID"	"CASE"	"ALTNUM"	"NUMALTS"	"CHOSEN"	"IVTT"	"OVTT"	"TVTT"	"COST"	"DIST"	"WKZONE"	"HMZONE"	"RSPOPDEN"	"RSEMPDEN"	"WKPOPDEN"	"WKEMPDEN"	"VEHAVDUM"	"FEMDUM"	"AGE"	"DRLICDUM"	"NONCADUM"	"NUMVEH"	"HHSIZE"	"HHINC"	"FAMTYPE"	"HHOWNDUM"	"NUMEMPHH"	"NUMADLT"	"NMLT5"	"NM5TO11"	"NM12TO16"	"WKCCBD"	"WKNCCBD"	"CORREDIS"	"VEHBYWRK"	"VOCC"	"COSTINC"	"M_TT"	"NM_TT"	"M_IVTT"	"M_OVTT"
46	2	28	2	4	1	22.7	2.5	25.2	61.39	13.78	625	711	18.48	18.12	29.08	29.81	1	0	60	1	0	2	2	55	1	1	2	2	0	0	0	0	1	0	1	2	1.1161818181818182	25.2		22.7	2.5
46	2	28	3	4	0	24.7	2.5	27.2	35.08	13.78	625	711	18.48	18.12	29.08	29.81	1	0	60	1	0	2	2	55	1	1	2	2	0	0	0	0	1	0	1	2	.6378181818181818	27.2		24.7	2.5
46	2	28	4	4	0	27.92	31.08	59	160	13.78	625	711	18.48	18.12	29.08	29.81	1	0	60	1	0	2	2	55	1	1	2	2	0	0	0	0	1	0	1	2	2.909090909090909	59		27.92	31.08
49	1	29	1	4	1	20	2	22	120.07	13.37	567	611	15.15	3.56	14.03	16.86	1	0	27	1	0	2	5	37.5	3	0	1	2	2	1	0	0	0	0	2	1	3.2018666666666666	22		20	2
49	1	29	2	4	0	25	2	27	60.04	13.37	567	611	15.15	3.56	14.03	16.86	1	0	27	1	0	2	5	37.5	3	0	1	2	2	1	0	0	0	0	2	1	1.6010666666666666	27		25	2
49	1	29	3	4	0	27	2	29	34.31	13.37	567	611	15.15	3.56	14.03	16.86	1	0	27	1	0	2	5	37.5	3	0	1	2	2	1	0	0	0	0	2	1	.9149333333333334	29		27	2
49	1	29	4	4	0	38.36	51.18	89.54	130	13.37	567	611	15.15	3.56	14.03	16.86	1	0	27	1	0	2	5	37.5	3	0	1	2	2	1	0	0	0	0	2	1	3.466666666666667	89.54		38.36	51.18
51	1	30	1	5	1	4.8	2	6.8	10.2	.77	605	605	16.04	20.65	16.04	20.65	1	0	39	1	1	2	2	32.5	11	0	2	2	0	0	0	0	0	0	1	1	.31384615384615383	6.8		4.8	2
51	1	30	2	5	0	9.8	2	11.8	5.1	.77	605	605	16.04	20.65	16.04	20.65	1	0	39	1	1	2	2	32.5	11	0	2	2	0	0	0	0	0	0	1	1	.15692307692307692	11.8		9.8	2
51	1	30	3	5	0	11.8	2	13.8	2.91	.77	605	605	16.04	20.65	16.04	20.65	1	0	39	1	1	2	2	32.5	11	0	2	2	0	0	0	0	0	0	1	1	.08953846153846154	13.8		11.8	2
51	1	30	4	5	0	2.47	14.87	17.34	100	.77	605	605	16.04	20.65	16.04	20.65	1	0	39	1	1	2	2	32.5	11	0	2	2	0	0	0	0	0	0	1	1	3.076923076923077	17.34		2.47	14.87
51	1	30	6	5	0	0	0	17.4	0	.77	605	605	16.04	20.65	16.04	20.65	1	0	39	1	1	2	2	32.5	11	0	2	2	0	0	0	0	0	0	1	1	0		17.4		
58	2	31	1	4	1	30.18	2.5	32.68	196.03	21.92	608	746	15.98	6.97	37.35	16.84	1	0	53	1	1	4	3	67.5	3	1	3	3	0	0	0	0	0	0	1.33	1	2.904148148148148	32.68		30.18	2.5
58	2	31	2	4	0	35.28	2.5	37.78	98.01	21.92	608	746	15.98	6.97	37.35	16.84	1	0	53	1	1	4	3	67.5	3	1	3	3	0	0	0	0	0	0	1.33	1	1.4520000000000002	37.78		35.28	2.5
58	2	31	3	4	0	37.28	2.5	39.78	56.01	21.92	608	746	15.98	6.97	37.35	16.84	1	0	53	1	1	4	3	67.5	3	1	3	3	0	0	0	0	0	0	1.33	1	.8297777777777777	39.78		37.28	2.5
58	2	31	4	4	0	54.34	40.36	94.7	210	21.92	608	746	15.98	6.97	37.35	16.84	1	0	53	1	1	4	3	67.5	3	1	3	3	0	0	0	0	0	0	1.33	1	3.111111111111111	94.7		54.34	40.36
58	3	32	1	5	1	10.12	3.5	13.62	46.91	4.99	608	598	15.98	6.97	21.02	24.36	1	1	54	1	1	4	3	67.5	3	1	3	3	0	0	0	0	0	0	1.33	1	.6949629629629629	13.62		10.12	3.5
58	3	32	2	5	0	15.12	3.5	18.62	23.46	4.99	608	598	15.98	6.97	21.02	24.36	1	1	54	1	1	4	3	67.5	3	1	3	3	0	0	0	0	0	0	1.33	1	.34755555555555556	18.62		15.12	3.5
58	3	32	3	5	0	17.12	3.5	20.62	13.4	4.99	608	598	15.98	6.97	21.02	24.36	1	1	54	1	1	4	3	67.5	3	1	3	3	0	0	0	0	0	0	1.33	1	.1985185185185185	20.62		17.12	3.5
58	3	32	4	5	0	18.15	13.5	31.65	166.6	4.99	608	598	15.98	6.97	21.02	24.36	1	1	54	1	1	4	3	67.5	3	1	3	3	0	0	0	0	0	0	1.33	1	2.468148148148148	31.65		18.15	13.5
58	3	32	5	5	0	26.9	3.5	30.4	0	4.99	608	598	15.98	6.97	21.02	24.36	1	1	54	1	1	4	3	67.5	3	1	3	3	0	0	0	0	0	0	1.33	1	0		30.4		
63	1	33	1	3	1	39.94	2	41.94	268.58	30.07	607	781	14.42	6.07	14.73	10.63	1	1	42	1	0	4	4	67.5	99	1	3	4	0	0	0	0	0	0	1.33	1	3.978962962962963	41.94		39.94	2
63	1	33	2	3	0	44.94	2	46.94	134.29	30.07	607	781	14.42	6.07	14.73	10.63	1	1	42	1	0	4	4	67.5	99	1	3	4	0	0	0	0	0	0	1.33	1	1.9894814814814814	46.94		44.94	2
63	1	33	3	3	0	46.94	2	48.94	76.74	30.07	607	781	14.42	6.07	14.73	10.63	1	1	42	1	0	4	4	67.5	99	1	3	4	0	0	0	0	0	0	1.33	1	1.1368888888888888	48.94		46.94	2
63	3	34	1	6	1	8.18	2	10.18	28.78	2.74	607	627	14.42	6.07	20.28	12.58	1	0	41	1	0	4	4	67.5	99	1	3	4	0	0	0	0	0	0	1.33	1	.4263703703703704	10.18		8.18	2
63	3	34	2	6	0	13.18	2	15.18	14.39	2.74	607	627	14.42	6.07	20.28	12.58	1	0	41	1	0	4	4	67.5	99	1	3	4	0	0	0	0	0	0	1.33	1	.2131851851851852	15.18		13.18	2
63	3	34	3	6	0	15.18	2	17.18	8.22	2.74	607	627	14.42	6.07	20.28	12.58	1	0	41	1	0	4	4	67.5	99	1	3	4	0	0	0	0	0	0	1.33	1	.12177777777777779	17.18		15.18	2
63	3	34	4	6	0	18.57	41.8	60.37	100	2.74	607	627	14.42	6.07	20.28	12.58	1	0	41	1	0	4	4	67.5	99	1	3	4	0	0	0	0	0	0	1.33	1	1.4814814814814814	60.37		18.57	41.8
63	3	34	5	6	0	16.5	2	18.5	0	2.74	607	627	14.42	6.07	20.28	12.58	1	0	41	1	0	4	4	67.5	99	1	3	4	0	0	0	0	0	0	1.33	1	0		18.5		
63	3	34	6	6	0	0	0	56.8	0	2.74	607	627	14.42	6.07	20.28	12.58	1	0	41	1	0	4	4	67.5	99	1	3	4	0	0	0	0	0	0	1.33	1	0		56.8		
65	1	35	1	6	1	7.88	2	9.88	37.15	3.8	623	613	13.77	8.76	12.85	23.45	1	0	50	1	0	3	2	112.5	1	0	2	2	0	0	0	0	0	0	1.5	1	.3302222222222222	9.88		7.88	2
65	1	35	2	6	0	12.88	2	14.88	18.57	3.8	623	613	13.77	8.76	12.85	23.45	1	0	50	1	0	3	2	112.5	1	0	2	2	0	0	0	0	0	0	1.5	1	.16506666666666667	14.88		12.88	2
65	1	35	3	6	0	14.88	2	16.88	10.61	3.8	623	613	13.77	8.76	12.85	23.45	1	0	50	1	0	3	2	112.5	1	0	2	2	0	0	0	0	0	0	1.5	1	.09431111111111111	16.88		14.88	2
65	1	35	4	6	0	22.48	13.9	36.38	124.1	3.8	623	613	13.77	8.76	12.85	23.45	1	0	50	1	0	3	2	112.5	1	0	2	2	0	0	0	0	0	0	1.5	1	1.1031111111111112	36.38		22.48	13.9
65	1	35	5	6	0	21.3	2	23.3	0	3.8	623	613	13.77	8.76	12.85	23.45	1	0	50	1	0	3	2	112.5	1	0	2	2	0	0	0	0	0	0	1.5	1	0		23.3		
65	1	35	6	6	0	0	0	78	0	3.8	623	613	13.77	8.76	12.85	23.45	1	0	50	1	0	3	2	112.5	1	0	2	2	0	0	0	0	0	0	1.5	1	0		78		
65	2	36	1	6	1	7.88	2	9.88	37.15	3.8	623	613	13.77	8.76	12.85	23.45	1	1	48	1	0	3	2	112.5	1	0	2	2	0	0	0	0	0	0	1.5	1	.3302222222222222	9.88		7.88	2
65	2	36	2	6	0	12.88	2	14.88	18.57	3.8	623	613	13.77	8.76	12.85	23.45	1	1	48	1	0	3	2	112.5	1	0	2	2	0	0	0	0	0	0	1.5	1	.16506666666666667	14.88		12.88	2
65	2	36	3	6	0	14.88	2	16.88	10.61	3.8	623	613	13.77	8.76	12.85	23.45	1	1	48	1	0	3	2	112.5	1	0	2	2	0	0	0	0	0	0	1.5	1	.09431111111111111	16.88		14.88	2
65	2	36	4	6	0	22.48	13.9	36.38	124.1	3.8	623	613	13.77	8.76	12.85	23.45	1	1	48	1	0	3	2	112.5	1	0	2	2	0	0	0	0	0	0	1.5	1	1.1031111111111112	36.38		22.48	13.9
65	2	36	5	6	0	21.3	2	23.3	0	3.8	623	613	13.77	8.76	12.85	23.45	1	1	48	1	0	3	2	112.5	1	0	2	2	0	0	0	0	0	0	1.5	1	0		23.3		
65	2	36	6	6	0	0	0	78	0	3.8	623	613	13.77	8.76	12.85	23.45	1	1	48	1	0	3	2	112.5	1	0	2	2	0	0	0	0	0	0	1.5	1	0		78		
67	3	37	1	4	1	10.74	2.5	13.24	45.61	4.75	625	593	18.48	18.12	16.4	31.19	1	1	21	1	0	2	5	55	99	1	2	3	0	2	0	0	0	0	1	1	.8292727272727273	13.24		10.74	2.5
67	3	37	2	4	0	15.74	2.5	18.24	22.8	4.75	625	593	18.48	18.12	16.4	31.19	1	1	21	1	0	2	5	55	99	1	2	3	0	2	0	0	0	0	1	1	.41454545454545455	18.24		15.74	2.5
67	3	37	3	4	0	17.74	2.5	20.24	13.03	4.75	625	593	18.48	18.12	16.4	31.19	1	1	21	1	0	2	5	55	99	1	2	3	0	2	0	0	0	0	1	1	.2369090909090909	20.24		17.74	2.5
67	3	37	4	4	0	14.37	23.68	38.05	100	4.75	625	593	18.48	18.12	16.4	31.19	1	1	21	1	0	2	5	55	99	1	2	3	0	2	0	0	0	0	1	1	1.8181818181818181	38.05		14.37	23.68
72	1	38	1	5	1	5.14	3.5	8.64	10.64	.84	626	626	27.71	14.14	27.71	14.14	1	0	24	1	0	3	2	32.5	1	0	1	2	0	0	0	0	0	0	3	1	.3273846153846154	8.64		5.14	3.5
72	1	38	2	5	0	10.14	3.5	13.64	5.32	.84	626	626	27.71	14.14	27.71	14.14	1	0	24	1	0	3	2	32.5	1	0	1	2	0	0	0	0	0	0	3	1	.1636923076923077	13.64		10.14	3.5
72	1	38	3	5	0	12.14	3.5	15.64	3.04	.84	626	626	27.71	14.14	27.71	14.14	1	0	24	1	0	3	2	32.5	1	0	1	2	0	0	0	0	0	0	3	1	.09353846153846154	15.64		12.14	3.5
72	1	38	4	5	0	2	17.03	19.03	100	.84	626	626	27.71	14.14	27.71	14.14	1	0	24	1	0	3	2	32.5	1	0	1	2	0	0	0	0	0	0	3	1	3.076923076923077	19.03		2	17.03
72	1	38	6	5	0	0	0	20.3	0	.84	626	626	27.71	14.14	27.71	14.14	1	0	24	1	0	3	2	32.5	1	0	1	2	0	0	0	0	0	0	3	1	0		20.3		
73	2	39	1	6	1	5.28	2	7.28	23.81	2.37	610	595	17.48	13.07	8.94	9.34	1	0	36	1	0	2	3	42.5	99	0	2	2	0	1	0	0	0	0	1	1	.560235294117647	7.28		5.28	2
73	2	39	2	6	0	10.28	2	12.28	11.9	2.37	610	595	17.48	13.07	8.94	9.34	1	0	36	1	0	2	3	42.5	99	0	2	2	0	1	0	0	0	0	1	1	.28	12.28		10.28	2
73	2	39	3	6	0	12.28	2	14.28	6.8	2.37	610	595	17.48	13.07	8.94	9.34	1	0	36	1	0	2	3	42.5	99	0	2	2	0	1	0	0	0	0	1	1	.16	14.28		12.28	2
73	2	39	4	6	0	20.91	44.2	65.11	100	2.37	610	595	17.48	13.07	8.94	9.34	1	0	36	1	0	2	3	42.5	99	0	2	2	0	1	0	0	0	0	1	1	2.3529411764705883	65.11		20.91	44.2
73	2	39	5	6	0	13.65	2	15.65	0	2.37	610	595	17.48	13.07	8.94	9.34	1	0	36	1	0	2	3	42.5	99	0	2	2	0	1	0	0	0	0	1	1	0		15.65		
73	2	39	6	6	0	0	0	49.4	0	2.37	610	595	17.48	13.07	8.94	9.34	1	0	36	1	0	2	3	42.5	99	0	2	2	0	1	0	0	0	0	1	1	0		49.4		
74	2	40	1	4	1	28.12	2	30.12	170.13	17.25	608	547	15.98	6.97	10.76	27.89	1	0	39	1	1	3	5	87.5	3	0	2	2	1	1	1	0	0	0	1.5	1	1.9443428571428572	30.12		28.12	2
74	2	40	2	4	0	33.22	2	35.22	85.06	17.25	608	547	15.98	6.97	10.76	27.89	1	0	39	1	1	3	5	87.5	3	0	2	2	1	1	1	0	0	0	1.5	1	.9721142857142857	35.22		33.22	2
74	2	40	3	4	0	35.22	2	37.22	48.61	17.25	608	547	15.98	6.97	10.76	27.89	1	0	39	1	1	3	5	87.5	3	0	2	2	1	1	1	0	0	0	1.5	1	.5555428571428571	37.22		35.22	2
74	2	40	4	4	0	40.61	48.58	89.19	130	17.25	608	547	15.98	6.97	10.76	27.89	1	0	39	1	1	3	5	87.5	3	0	2	2	1	1	1	0	0	0	1.5	1	1.4857142857142858	89.19		40.61	48.58
75	1	41	1	5	1	5.74	2	7.74	12.21	.92	608	608	15.98	6.97	15.98	6.97	1	0	36	1	0	1	1	27.5	7	1	1	1	0	0	0	0	0	0	1	1	.444	7.74		5.74	2
75	1	41	2	5	0	10.74	2	12.74	6.1	.92	608	608	15.98	6.97	15.98	6.97	1	0	36	1	0	1	1	27.5	7	1	1	1	0	0	0	0	0	0	1	1	.2218181818181818	12.74		10.74	2
75	1	41	3	5	0	12.74	2	14.74	3.49	.92	608	608	15.98	6.97	15.98	6.97	1	0	36	1	0	1	1	27.5	7	1	1	1	0	0	0	0	0	0	1	1	.12690909090909092	14.74		12.74	2
75	1	41	4	5	0	2.32	13.9	16.22	100	.92	608	608	15.98	6.97	15.98	6.97	1	0	36	1	0	1	1	27.5	7	1	1	1	0	0	0	0	0	0	1	1	3.6363636363636362	16.22		2.32	13.9
75	1	41	6	5	0	0	0	20.4	0	.92	608	608	15.98	6.97	15.98	6.97	1	0	36	1	0	1	1	27.5	7	1	1	1	0	0	0	0	0	0	1	1	0		20.4		
76	1	42	1	4	0	23.54	2.5	26.04	153.73	17.25	625	734	18.48	18.12	25.06	44.64	1	0	27	1	0	1	3	12.5	99	0	2	3	0	0	0	0	0	0	.5	0	12.298399999999999	26.04		23.54	2.5
76	1	42	2	4	0	28.54	2.5	31.04	76.87	17.25	625	734	18.48	18.12	25.06	44.64	1	0	27	1	0	1	3	12.5	99	0	2	3	0	0	0	0	0	0	.5	0	6.1496	31.04		28.54	2.5
76	1	42	3	4	0	30.54	2.5	33.04	43.92	17.25	625	734	18.48	18.12	25.06	44.64	1	0	27	1	0	1	3	12.5	99	0	2	3	0	0	0	0	0	0	.5	0	3.5136000000000003	33.04		30.54	2.5
76	1	42	4	4	1	36.68	33.48	70.16	175	17.25	625	734	18.48	18.12	25.06	44.64	1	0	27	1	0	1	3	12.5	99	0	2	3	0	0	0	0	0	0	.5	0	14	70.16		36.68	33.48
77	1	43	1	5	1	7.1	2.5	9.6	29.56	3.04	605	598	16.04	20.65	21.02	24.36	1	1	25	1	0	2	2	37.5	8	0	2	2	0	0	0	0	0	0	1	1	.7882666666666667	9.6		7.1	2.5
77	1	43	2	5	0	12.1	2.5	14.6	14.78	3.04	605	598	16.04	20.65	21.02	24.36	1	1	25	1	0	2	2	37.5	8	0	2	2	0	0	0	0	0	0	1	1	.39413333333333334	14.6		12.1	2.5
77	1	43	3	5	0	14.1	2.5	16.6	8.45	3.04	605	598	16.04	20.65	21.02	24.36	1	1	25	1	0	2	2	37.5	8	0	2	2	0	0	0	0	0	0	1	1	.2253333333333333	16.6		14.1	2.5
77	1	43	4	5	0	14.56	24.12	38.68	100	3.04	605	598	16.04	20.65	21.02	24.36	1	1	25	1	0	2	2	37.5	8	0	2	2	0	0	0	0	0	0	1	1	2.6666666666666665	38.68		14.56	24.12
77	1	43	6	5	0	0	0	63.3	0	3.04	605	598	16.04	20.65	21.02	24.36	1	1	25	1	0	2	2	37.5	8	0	2	2	0	0	0	0	0	0	1	1	0		63.3		
77	2	44	1	4	1	35.78	3.5	39.28	218.74	19.27	605	181	16.04	20.65	25.24	41.42	1	0	25	1	0	2	2	37.5	8	0	2	2	0	0	0	0	0	0	1	1	5.833066666666667	39.28		35.78	3.5
77	2	44	2	4	0	40.78	3.5	44.28	109.37	19.27	605	181	16.04	20.65	25.24	41.42	1	0	25	1	0	2	2	37.5	8	0	2	2	0	0	0	0	0	0	1	1	2.9165333333333336	44.28		40.78	3.5
77	2	44	3	4	0	42.68	3.5	46.18	48.78	19.27	605	181	16.04	20.65	25.24	41.42	1	0	25	1	0	2	2	37.5	8	0	2	2	0	0	0	0	0	0	1	1	1.3008	46.18		42.68	3.5
77	2	44	4	4	0	56.6	38.4	95	280	19.27	605	181	16.04	20.65	25.24	41.42	1	0	25	1	0	2	2	37.5	8	0	2	2	0	0	0	0	0	0	1	1	7.466666666666667	95		56.6	38.4
81	1	45	1	4	1	14.02	2	16.02	62.78	6.15	636	595	15.52	27.82	8.94	9.34	1	0	26	1	1	6	1	67.5	7	0	1	1	0	0	0	0	0	0	6	1	.930074074074074	16.02		14.02	2
81	1	45	2	4	0	19.02	2	21.02	31.39	6.15	636	595	15.52	27.82	8.94	9.34	1	0	26	1	1	6	1	67.5	7	0	1	1	0	0	0	0	0	0	6	1	.465037037037037	21.02		19.02	2
81	1	45	3	4	0	21.02	2	23.02	17.94	6.15	636	595	15.52	27.82	8.94	9.34	1	0	26	1	1	6	1	67.5	7	0	1	1	0	0	0	0	0	0	6	1	.2657777777777778	23.02		21.02	2
81	1	45	4	4	0	54.19	33.38	87.57	100	6.15	636	595	15.52	27.82	8.94	9.34	1	0	26	1	1	6	1	67.5	7	0	1	1	0	0	0	0	0	0	6	1	1.4814814814814814	87.57		54.19	33.38
82	1	46	1	5	1	9.58	2	11.58	46.13	3.47	623	627	13.77	8.76	20.28	12.58	1	0	27	1	0	1	1	32.5	7	1	1	1	0	0	0	0	0	0	1	1	1.4193846153846155	11.58		9.58	2
82	1	46	2	5	0	14.58	2	16.58	23.06	3.47	623	627	13.77	8.76	20.28	12.58	1	0	27	1	0	1	1	32.5	7	1	1	1	0	0	0	0	0	0	1	1	.7095384615384615	16.58		14.58	2
82	1	46	3	5	0	16.58	2	18.58	13.18	3.47	623	627	13.77	8.76	20.28	12.58	1	0	27	1	0	1	1	32.5	7	1	1	1	0	0	0	0	0	0	1	1	.4055384615384615	18.58		16.58	2
82	1	46	4	5	0	11.73	19.36	31.09	100	3.47	623	627	13.77	8.76	20.28	12.58	1	0	27	1	0	1	1	32.5	7	1	1	1	0	0	0	0	0	0	1	1	3.076923076923077	31.09		11.73	19.36
82	1	46	6	5	0	0	0	97.6	0	3.47	623	627	13.77	8.76	20.28	12.58	1	0	27	1	0	1	1	32.5	7	1	1	1	0	0	0	0	0	0	1	1	0		97.6		
89	1	47	1	5	1	15.82	6.5	22.32	175.11	5.69	683	696	7.76	25.4	85.35	105.93	1	0	55	1	0	3	4	145	4	1	3	4	0	0	0	0	1	0	1	1	1.2076551724137932	22.32		15.82	6.5
89	1	47	2	5	0	20.82	6.5	27.32	87.56	5.69	683	696	7.76	25.4	85.35	105.93	1	0	55	1	0	3	4	145	4	1	3	4	0	0	0	0	1	0	1	1	.6038620689655173	27.32		20.82	6.5
89	1	47	3	5	0	22.82	6.5	29.32	50.03	5.69	683	696	7.76	25.4	85.35	105.93	1	0	55	1	0	3	4	145	4	1	3	4	0	0	0	0	1	0	1	1	.3450344827586207	29.32		22.82	6.5
89	1	47	4	5	0	24.64	24.6	49.24	100	5.69	683	696	7.76	25.4	85.35	105.93	1	0	55	1	0	3	4	145	4	1	3	4	0	0	0	0	1	0	1	1	.6896551724137931	49.24		24.64	24.6
89	1	47	5	5	0	31.6	6.5	38.1	0	5.69	683	696	7.76	25.4	85.35	105.93	1	0	55	1	0	3	4	145	4	1	3	4	0	0	0	0	1	0	1	1	0		38.1		
91	2	48	1	5	1	8.34	3.5	11.84	26.94	2.62	684	714	5.63	37	35.28	44.39	1	0	46	1	0	2	3	145	3	1	2	2	1	0	0	0	1	0	1	1	.18579310344827588	11.84		8.34	3.5
91	2	48	2	5	0	13.34	3.5	16.84	13.47	2.62	684	714	5.63	37	35.28	44.39	1	0	46	1	0	2	3	145	3	1	2	2	1	0	0	0	1	0	1	1	.09289655172413794	16.84		13.34	3.5
91	2	48	3	5	0	15.34	3.5	18.84	7.7	2.62	684	714	5.63	37	35.28	44.39	1	0	46	1	0	2	3	145	3	1	2	2	1	0	0	0	1	0	1	1	.05310344827586207	18.84		15.34	3.5
91	2	48	4	5	0	5.18	20.3	25.48	100	2.62	684	714	5.63	37	35.28	44.39	1	0	46	1	0	2	3	145	3	1	2	2	1	0	0	0	1	0	1	1	.6896551724137931	25.48		5.18	20.3
91	2	48	6	5	0	0	0	55.9	0	2.62	684	714	5.63	37	35.28	44.39	1	0	46	1	0	2	3	145	3	1	2	2	1	0	0	0	1	0	1	1	0		55.9		
95	1	49	1	5	1	15.76	4.5	20.26	215.9	6.28	684	738	5.63	37	35.81	53.33	1	1	40	1	0	4	6	32.5	99	1	3	3	3	0	0	0	0	0	1.33	1	6.643076923076923	20.26		15.76	4.5
95	1	49	2	5	0	20.76	4.5	25.26	107.95	6.28	684	738	5.63	37	35.81	53.33	1	1	40	1	0	4	6	32.5	99	1	3	3	3	0	0	0	0	0	1.33	1	3.3215384615384616	25.26		20.76	4.5
95	1	49	3	5	0	22.76	4.5	27.26	61.68	6.28	684	738	5.63	37	35.81	53.33	1	1	40	1	0	4	6	32.5	99	1	3	3	3	0	0	0	0	0	1.33	1	1.8978461538461537	27.26		22.76	4.5
95	1	49	4	5	0	15.24	34.29	49.53	105	6.28	684	738	5.63	37	35.81	53.33	1	1	40	1	0	4	6	32.5	99	1	3	3	3	0	0	0	0	0	1.33	1	3.230769230769231	49.53		15.24	34.29
95	1	49	5	5	0	32.05	4.5	36.55	0	6.28	684	738	5.63	37	35.81	53.33	1	1	40	1	0	4	6	32.5	99	1	3	3	3	0	0	0	0	0	1.33	1	0		36.55		
95	3	50	1	5	1	13.24	6.5	19.74	122.73	4.48	684	700	5.63	37	2.17	45.58	1	0	45	1	0	4	6	32.5	99	1	3	3	3	0	0	0	1	0	1.33	1	3.7763076923076926	19.74		13.24	6.5
95	3	50	2	5	0	18.24	6.5	24.74	61.36	4.48	684	700	5.63	37	2.17	45.58	1	0	45	1	0	4	6	32.5	99	1	3	3	3	0	0	0	1	0	1.33	1	1.888	24.74		18.24	6.5
95	3	50	3	5	0	20.24	6.5	26.74	35.07	4.48	684	700	5.63	37	2.17	45.58	1	0	45	1	0	4	6	32.5	99	1	3	3	3	0	0	0	1	0	1.33	1	1.079076923076923	26.74		20.24	6.5
95	3	50	4	5	0	17.11	13.25	30.36	132.73	4.48	684	700	5.63	37	2.17	45.58	1	0	45	1	0	4	6	32.5	99	1	3	3	3	0	0	0	1	0	1.33	1	4.084	30.36		17.11	13.25
95	3	50	5	5	0	24.5	6.5	31	0	4.48	684	700	5.63	37	2.17	45.58	1	0	45	1	0	4	6	32.5	99	1	3	3	3	0	0	0	1	0	1.33	1	0		31		
96	1	51	1	4	0	36.52	7.5	44.02	424.29	15.03	683	8	7.76	25.4	0	395.34	1	1	32	1	0	2	1	37.5	7	0	1	1	0	0	0	1	0	0	2	0	11.314400000000001	44.02		36.52	7.5
96	1	51	2	4	0	41.52	7.5	49.02	212.15	15.03	683	8	7.76	25.4	0	395.34	1	1	32	1	0	2	1	37.5	7	0	1	1	0	0	0	1	0	0	2	0	5.657333333333334	49.02		41.52	7.5
96	1	51	3	4	0	28.52	7.5	36.02	107.54	15.03	683	8	7.76	25.4	0	395.34	1	1	32	1	0	2	1	37.5	7	0	1	1	0	0	0	1	0	0	2	0	2.8677333333333337	36.02		28.52	7.5
96	1	51	4	4	1	39.5	28.2	67.7	180	15.03	683	8	7.76	25.4	0	395.34	1	1	32	1	0	2	1	37.5	7	0	1	1	0	0	0	1	0	0	2	0	4.8	67.7		39.5	28.2
98	1	52	1	4	0	37.32	7.5	44.82	508.57	15.54	683	2	7.76	25.4	105.7	625.58	1	1	38	1	0	1	1	32.5	7	1	1	1	0	0	0	1	0	0	1	3	15.648307692307693	44.82		37.32	7.5
98	1	52	2	4	0	42.42	7.5	49.92	254.28	15.54	683	2	7.76	25.4	105.7	625.58	1	1	38	1	0	1	1	32.5	7	1	1	1	0	0	0	1	0	0	1	3	7.824	49.92		42.42	7.5
98	1	52	3	4	1	29.42	7.5	36.92	131.62	15.54	683	2	7.76	25.4	105.7	625.58	1	1	38	1	0	1	1	32.5	7	1	1	1	0	0	0	1	0	0	1	3	4.049846153846154	36.92		29.42	7.5
98	1	52	4	4	0	39.5	33.2	72.7	180	15.54	683	2	7.76	25.4	105.7	625.58	1	1	38	1	0	1	1	32.5	7	1	1	1	0	0	0	1	0	0	1	3	5.538461538461538	72.7		39.5	33.2
99	2	53	1	4	0	34.5	6.5	41	580.28	15.29	682	16	6.57	8.83	123.23	226.35	1	1	37	1	0	2	2	112.5	1	1	2	2	0	0	0	1	0	0	1	0	5.158044444444444	41		34.5	6.5
99	2	53	2	4	0	39.6	6.5	46.1	290.14	15.29	682	16	6.57	8.83	123.23	226.35	1	1	37	1	0	2	2	112.5	1	1	2	2	0	0	0	1	0	0	1	0	2.579022222222222	46.1		39.6	6.5
99	2	53	3	4	0	41.6	6.5	48.1	165.79	15.29	682	16	6.57	8.83	123.23	226.35	1	1	37	1	0	2	2	112.5	1	1	2	2	0	0	0	1	0	0	1	0	1.4736888888888888	48.1		41.6	6.5
99	2	53	4	4	1	32.21	31.42	63.63	180	15.29	682	16	6.57	8.83	123.23	226.35	1	1	37	1	0	2	2	112.5	1	1	2	2	0	0	0	1	0	0	1	0	1.6	63.63		32.21	31.42
100	2	54	1	4	1	13.42	4.5	17.92	44.56	4.38	683	693	7.76	25.4	62.25	56.97	1	0	43	1	0	2	2	145	1	1	1	2	0	0	0	0	1	0	2	1	.30731034482758623	17.92		13.42	4.5
100	2	54	2	4	0	18.42	4.5	22.92	22.28	4.38	683	693	7.76	25.4	62.25	56.97	1	0	43	1	0	2	2	145	1	1	1	2	0	0	0	0	1	0	2	1	.15365517241379312	22.92		18.42	4.5
100	2	54	3	4	0	20.42	4.5	24.92	12.73	4.38	683	693	7.76	25.4	62.25	56.97	1	0	43	1	0	2	2	145	1	1	1	2	0	0	0	0	1	0	2	1	.08779310344827586	24.92		20.42	4.5
100	2	54	4	4	0	15.97	44.68	60.65	100	4.38	683	693	7.76	25.4	62.25	56.97	1	0	43	1	0	2	2	145	1	1	1	2	0	0	0	0	1	0	2	1	.6896551724137931	60.65		15.97	44.68
